Transaction_ID,Region,Department,Quarter,Units_Sold,Unit_Price,Revenue,Cost,Profit,Profit_Margin,Year
294,South,Home,Q1,30,33.54,1006.1999999999999,575.1934354473741,431.00656455262583,0.4284,2024
295,South,Clothing,Q1,22,29.7,653.4,514.5849923908359,138.81500760916413,0.2125,2024
296,West,Clothing,Q3,20,40.7,814.0,662.7029239553086,151.29707604469138,0.1859,2024
297,South,Electronics,Q2,28,56.54,1583.12,1257.0704151048726,326.0495848951273,0.206,2024
298,East,Sports,Q2,17,53.82,914.94,581.6001316573687,333.33986834263135,0.3643,2024
299,North,Electronics,Q2,27,53.05,1432.35,1119.417228601289,312.9327713987109,0.2185,2024
300,West,Home,Q2,22,61.95,1362.9,939.2966259137607,423.60337408623934,0.3108,2024
301,North,Electronics,Q3,14,49.17,688.38,386.09778759924956,302.28221240075044,0.4391,2024
302,North,Sports,Q2,30,78.43,2352.9,1365.5570665660864,987.3429334339137,0.4196,2024
303,East,Clothing,Q2,20,55.66,1113.1999999999998,568.1904257008932,545.0095742991066,0.4896,2024
304,South,Electronics,Q4,21,35.2,739.2,467.75699833573907,271.443001664261,0.3672,2024
305,South,Home,Q2,17,29.92,508.64000000000004,402.43383071749327,106.20616928250678,0.2088,2024
306,North,Home,Q4,15,54.99,824.85,732.1527910442562,92.6972089557438,0.1124,2024
307,West,Clothing,Q3,9,46.78,421.02,233.00226858291356,188.01773141708642,0.4466,2024
308,South,Electronics,Q4,18,32.66,587.8799999999999,377.01470335828753,210.86529664171235,0.3587,2024
309,West,Sports,Q1,27,47.64,1286.28,736.5231668987785,549.7568331012214,0.4274,2024
310,South,Clothing,Q4,25,41.74,1043.5,839.3443053700133,204.15569462998667,0.1956,2024
311,West,Electronics,Q2,26,43.34,1126.8400000000001,977.909522430281,148.9304775697192,0.1322,2024
312,East,Books,Q4,25,70.36,1759.0,959.7113842115881,799.2886157884119,0.4544,2024
313,West,Home,Q4,18,60.77,1093.8600000000001,942.2888714943239,151.57112850567626,0.1386,2024
314,East,Sports,Q3,14,65.72,920.0799999999999,559.9580916418527,360.12190835814727,0.3914,2024
315,East,Sports,Q3,16,75.75,1212.0,714.1411659385992,497.8588340614008,0.4108,2024
316,West,Sports,Q2,18,51.88,933.84,488.0749864768003,445.76501352319974,0.4773,2024
317,East,Home,Q1,13,53.79,699.27,372.1426210854748,327.1273789145252,0.4678,2024
318,North,Electronics,Q1,13,54.9,713.6999999999999,376.6122852230038,337.0877147769961,0.4723,2024
319,East,Clothing,Q4,14,66.64,932.96,633.073893933018,299.88610606698205,0.3214,2024
320,South,Electronics,Q1,15,65.81,987.1500000000001,753.6471256984477,233.50287430155242,0.2365,2024
321,West,Clothing,Q3,17,41.2,700.4000000000001,401.86731441292955,298.53268558707055,0.4262,2024
322,North,Sports,Q2,11,32.85,361.35,212.13251966228918,149.21748033771084,0.4129,2024
323,West,Electronics,Q2,22,33.87,745.14,424.10294622561275,321.03705377438723,0.4308,2024
324,South,Sports,Q3,18,50.78,914.04,751.9106434722406,162.12935652775934,0.1774,2024
325,South,Books,Q2,21,31.51,661.71,367.164322179062,294.545677820938,0.4451,2024
326,South,Sports,Q4,26,55.45,1441.7,763.1812614437499,678.5187385562501,0.4706,2024
327,East,Sports,Q2,19,18.09,343.71,176.90296688691544,166.80703311308454,0.4853,2024
328,East,Clothing,Q1,20,78.06,1561.2,805.6730910982756,755.5269089017245,0.4839,2024
329,West,Books,Q2,15,29.43,441.45,317.256486854355,124.193513145645,0.2813,2024
330,West,Sports,Q2,19,40.22,764.18,410.81865417711117,353.3613458228888,0.4624,2024
331,North,Sports,Q3,17,41.34,702.7800000000001,413.9167880464121,288.863211953588,0.411,2024
332,North,Books,Q3,20,71.96,1439.1999999999998,1198.9554158595702,240.24458414042965,0.1669,2024
333,West,Books,Q1,23,49.89,1147.47,1018.0849051444014,129.3850948555986,0.1128,2024
334,East,Electronics,Q3,18,34.01,612.18,516.8899984368951,95.29000156310485,0.1557,2024
335,South,Clothing,Q1,17,48.92,831.64,735.0375639614073,96.60243603859271,0.1162,2024
336,West,Books,Q4,16,50.67,810.72,622.7793270006248,187.94067299937524,0.2318,2024
337,North,Books,Q1,11,55.8,613.8,549.2813757262854,64.51862427371452,0.1051,2024
338,East,Home,Q2,18,33.58,604.4399999999999,422.22402530226293,182.215974697737,0.3015,2024
339,West,Books,Q1,24,63.27,1518.48,1241.927300908428,276.5526990915721,0.1821,2024
340,West,Clothing,Q4,27,51.95,1402.65,1246.486122721091,156.163877278909,0.1113,2024
341,East,Sports,Q2,17,72.0,1224.0,959.2689841656237,264.7310158343763,0.2163,2024
342,West,Sports,Q1,22,47.4,1042.8,920.467039980754,122.332960019246,0.1173,2024
343,East,Sports,Q3,21,48.87,1026.27,617.258136296878,409.011863703122,0.3985,2024
344,South,Sports,Q3,20,47.51,950.1999999999999,589.2287051358511,360.97129486414883,0.3799,2024
345,East,Home,Q3,19,68.78,1306.82,861.0585402762687,445.76145972373126,0.3411,2024
346,East,Books,Q1,23,60.27,1386.21,950.7109234077982,435.49907659220185,0.3142,2024
347,East,Sports,Q1,21,39.03,819.63,704.0309311367208,115.59906886327917,0.141,2024
348,West,Electronics,Q4,21,90.13,1892.73,1618.5585617446109,274.17143825538915,0.1449,2024
349,West,Sports,Q2,15,40.38,605.7,462.26058836211456,143.43941163788548,0.2368,2024
350,East,Books,Q2,20,42.12,842.4,499.47640816527627,342.9235918347237,0.4071,2024
351,West,Sports,Q2,15,64.46,966.8999999999999,576.4183175257393,390.48168247426054,0.4038,2024
352,North,Home,Q2,22,47.59,1046.98,788.0590264565374,258.92097354346265,0.2473,2024
353,North,Clothing,Q1,16,33.83,541.28,379.62953826548875,161.65046173451123,0.2986,2024
354,West,Clothing,Q1,27,68.48,1848.96,1115.6867292439047,733.2732707560954,0.3966,2024
355,West,Books,Q4,16,80.04,1280.64,726.5005247542146,554.1394752457855,0.4327,2024
356,East,Clothing,Q2,15,34.62,519.3,409.7537596650381,109.54624033496185,0.2109,2024
357,South,Clothing,Q1,13,68.37,888.8100000000001,733.5283886411906,155.2816113588094,0.1747,2024
358,West,Electronics,Q1,19,42.59,809.21,489.1852096528831,320.02479034711695,0.3955,2024
359,North,Books,Q1,26,18.77,488.02,326.9582751909669,161.06172480903308,0.33,2024
360,East,Books,Q1,21,59.78,1255.38,985.9725256921097,269.4074743078904,0.2146,2024
361,West,Clothing,Q2,22,21.93,482.46,331.78228610067157,150.6777138993284,0.3123,2024
362,North,Clothing,Q2,22,39.05,859.0999999999999,759.8763796232632,99.22362037673668,0.1155,2024
363,North,Clothing,Q1,24,45.87,1100.8799999999999,607.5092718286668,493.3707281713331,0.4482,2024
364,South,Home,Q3,13,49.51,643.63,541.7685329220768,101.86146707792318,0.1583,2024
365,East,Sports,Q4,30,66.4,1992.0000000000002,1239.8793052127967,752.1206947872035,0.3776,2024
366,East,Home,Q2,25,40.8,1019.9999999999999,790.3151341263148,229.6848658736851,0.2252,2024
367,South,Books,Q2,19,70.94,1347.86,810.7081539967589,537.151846003241,0.3985,2024
368,South,Electronics,Q3,15,48.63,729.45,646.7215101150709,82.7284898849291,0.1134,2024
369,East,Sports,Q2,23,33.71,775.33,403.2132396602804,372.11676033971963,0.4799,2024
370,East,Electronics,Q3,21,58.91,1237.11,872.69269958061,364.4173004193899,0.2946,2024
371,West,Books,Q3,19,77.0,1463.0,1264.33236954188,198.6676304581199,0.1358,2024
372,West,Books,Q1,21,43.09,904.8900000000001,622.5065725966907,282.3834274033094,0.3121,2024
373,South,Electronics,Q2,21,34.34,721.1400000000001,602.972920399909,118.16707960009114,0.1639,2024
374,West,Electronics,Q4,21,41.35,868.35,764.0884786798596,104.26152132014045,0.1201,2024
375,North,Electronics,Q3,21,23.95,502.95,265.1220711832922,237.8279288167078,0.4729,2024
376,West,Books,Q4,20,54.59,1091.8000000000002,759.3719282517743,332.4280717482259,0.3045,2024
377,West,Clothing,Q1,17,26.72,454.24,351.84023179277847,102.39976820722154,0.2254,2024
378,North,Electronics,Q2,27,59.62,1609.74,1340.7057571581145,269.03424284188554,0.1671,2024
379,South,Sports,Q1,19,46.0,874.0,494.0392139536167,379.9607860463833,0.4347,2024
380,North,Books,Q1,20,60.41,1208.1999999999998,878.0158874444534,330.18411255554645,0.2733,2024
381,West,Home,Q4,16,46.06,736.96,416.5067341794591,320.45326582054093,0.4348,2024
382,South,Home,Q4,22,57.28,1260.16,1010.8483340994063,249.31166590059377,0.1978,2024
383,West,Sports,Q3,16,35.19,563.04,345.6248262356964,217.41517376430357,0.3861,2024
384,North,Clothing,Q2,15,54.18,812.7,493.7373624067873,318.9626375932127,0.3925,2024
385,North,Electronics,Q1,20,40.15,803.0,648.7603486049062,154.2396513950938,0.1921,2024
386,West,Books,Q3,14,59.14,827.96,692.8394177722856,135.1205822277144,0.1632,2024
387,East,Electronics,Q3,18,47.84,861.1200000000001,548.8215108730606,312.29848912693956,0.3627,2024
388,East,Books,Q1,23,66.53,1530.19,1071.8078186396576,458.38218136034243,0.2996,2024
389,North,Home,Q1,17,46.22,785.74,610.8218778257418,174.9181221742582,0.2226,2024
390,North,Electronics,Q3,19,38.77,736.6300000000001,587.8808795004517,148.74912049954844,0.2019,2024
391,East,Sports,Q1,28,52.03,1456.8400000000001,1177.1954868865375,279.6445131134626,0.192,2024
392,East,Clothing,Q1,12,85.17,1022.04,670.6167606325758,351.4232393674241,0.3438,2024
393,West,Sports,Q4,17,66.16,1124.72,803.6537672442611,321.06623275573895,0.2855,2024
394,West,Clothing,Q2,20,37.98,759.5999999999999,413.0847956213028,346.5152043786971,0.4562,2024
395,East,Electronics,Q3,17,49.95,849.1500000000001,746.7600571649332,102.3899428350669,0.1206,2024
396,West,Electronics,Q1,18,40.01,720.18,562.1482763793656,158.03172362063435,0.2194,2024
397,West,Clothing,Q3,16,36.94,591.04,384.3066447188666,206.73335528113336,0.3498,2024
398,South,Home,Q2,22,50.22,1104.84,724.6037234356555,380.2362765643444,0.3442,2024
399,West,Books,Q3,32,46.12,1475.84,791.3360108348952,684.5039891651047,0.4638,2024
400,North,Sports,Q3,20,34.38,687.6,469.47214787079866,218.12785212920136,0.3172,2024
401,West,Sports,Q3,22,40.12,882.64,678.9351426111139,203.70485738888613,0.2308,2024
402,West,Sports,Q4,18,50.81,914.58,805.7649326402848,108.81506735971527,0.119,2024
403,East,Electronics,Q2,24,41.33,991.92,752.9015546178455,239.01844538215448,0.241,2024
404,North,Sports,Q2,26,49.77,1294.02,983.8234620327262,310.1965379672738,0.2397,2024
405,West,Books,Q3,26,39.52,1027.52,836.9824103309057,190.53758966909425,0.1854,2024
406,West,Books,Q3,18,57.02,1026.3600000000001,722.477406792274,303.88259320772613,0.2961,2024
407,South,Clothing,Q2,26,39.7,1032.2,529.3695024623161,502.830497537684,0.4871,2024
408,West,Electronics,Q1,22,59.51,1309.22,1120.6176812846172,188.6023187153828,0.1441,2024
409,West,Books,Q4,20,45.61,912.2,602.9537532974549,309.24624670254514,0.339,2024
410,South,Home,Q2,15,17.81,267.15,238.79627493175212,28.353725068247854,0.1061,2024
411,East,Electronics,Q3,27,46.04,1243.08,823.6040811231339,419.475918876866,0.3374,2024
412,West,Electronics,Q1,20,57.58,1151.6,883.661604213071,267.93839578692894,0.2327,2024
413,South,Books,Q1,19,41.71,792.49,542.0230670677646,250.4669329322354,0.3161,2024
414,North,Home,Q1,22,47.06,1035.3200000000002,613.911408891367,421.4085911086331,0.407,2024
415,East,Clothing,Q4,18,59.37,1068.6599999999999,932.2013161550968,136.45868384490302,0.1277,2024
416,North,Books,Q4,32,72.8,2329.6,1749.2409908067052,580.3590091932947,0.2491,2024
417,North,Home,Q2,25,67.3,1682.5,1144.451108115675,538.048891884325,0.3198,2024
418,South,Electronics,Q2,17,51.63,877.71,489.469895929929,388.240104070071,0.4423,2024
419,West,Home,Q2,38,58.4,2219.2,1996.4873653725667,222.7126346274331,0.1004,2024
420,South,Electronics,Q2,21,51.35,1078.3500000000001,925.2871055273973,153.0628944726028,0.1419,2024
421,South,Books,Q3,16,27.47,439.52,294.08899931707975,145.43100068292023,0.3309,2024
422,South,Books,Q4,11,68.99,758.89,431.49189487669963,327.39810512330035,0.4314,2024
423,South,Sports,Q1,22,69.74,1534.28,785.3590256666257,748.9209743333743,0.4881,2024
424,East,Sports,Q3,22,24.86,546.92,306.6766744462753,240.24332555372467,0.4393,2024
425,West,Sports,Q2,17,44.26,752.42,537.0560696581394,215.3639303418605,0.2862,2024
426,North,Books,Q2,18,73.02,1314.36,1086.077931018283,228.28206898171698,0.1737,2024
427,North,Clothing,Q3,22,53.29,1172.3799999999999,756.6642308754608,415.71576912453907,0.3546,2024
428,West,Books,Q1,27,35.01,945.27,636.7267880637996,308.54321193620035,0.3264,2024
429,North,Home,Q4,19,68.27,1297.1299999999999,894.12308636076,403.0069136392399,0.3107,2024
430,West,Books,Q4,22,51.74,1138.28,577.142749470685,561.137250529315,0.493,2024
431,North,Books,Q1,19,69.43,1319.17,753.0038658444721,566.166134155528,0.4292,2024
432,South,Electronics,Q4,20,51.28,1025.6,718.2928218862801,307.30717811371983,0.2996,2024
433,North,Electronics,Q2,25,17.68,442.0,270.39675992422895,171.60324007577105,0.3882,2024
434,West,Electronics,Q2,15,77.1,1156.5,820.3391946378207,336.1608053621793,0.2907,2024
435,West,Books,Q2,27,33.39,901.53,489.74718779235644,411.78281220764353,0.4568,2024
436,West,Clothing,Q2,17,43.44,738.48,606.3852122155771,132.09478778442292,0.1789,2024
437,West,Home,Q1,17,68.02,1156.34,940.6800217989099,215.65997820108998,0.1865,2024
438,West,Home,Q4,30,84.21,2526.2999999999997,1940.0559612966379,586.2440387033619,0.2321,2024
439,East,Clothing,Q4,19,49.01,931.1899999999999,663.5435934731422,267.64640652685773,0.2874,2024
440,East,Clothing,Q3,19,55.37,1052.03,690.0826997796623,361.94730022033764,0.344,2024
441,North,Home,Q1,20,32.22,644.4,498.16072962407736,146.23927037592262,0.2269,2024
442,West,Sports,Q4,16,45.85,733.6,596.2169929959475,137.3830070040525,0.1873,2024
443,North,Electronics,Q4,19,66.47,1262.93,1039.9432461589442,222.98675384105582,0.1766,2024
444,West,Electronics,Q3,21,54.62,1147.02,732.9828199372763,414.0371800627237,0.361,2024
445,West,Home,Q2,23,76.02,1748.4599999999998,1009.8746794276828,738.585320572317,0.4224,2024
446,East,Clothing,Q4,20,29.05,581.0,369.94151516389286,211.05848483610714,0.3633,2024
447,East,Sports,Q2,25,28.43,710.75,357.5712672583737,353.1787327416263,0.4969,2024
448,South,Home,Q3,25,39.73,993.2499999999999,664.7732189332552,328.4767810667447,0.3307,2024
449,East,Electronics,Q4,27,40.45,1092.15,665.5483824642563,426.6016175357438,0.3906,2024
450,South,Books,Q2,18,64.35,1158.3,945.1912979934814,213.10870200651857,0.184,2024
451,South,Clothing,Q1,17,43.84,745.2800000000001,573.8096562704687,171.47034372953135,0.2301,2024
452,South,Books,Q2,27,32.33,872.91,445.52786513249316,427.3821348675068,0.4896,2024
453,South,Home,Q2,29,55.96,1622.84,905.0818135593029,717.758186440697,0.4423,2024
454,South,Electronics,Q2,20,38.47,769.4,551.5648065070208,217.83519349297922,0.2831,2024
455,North,Sports,Q2,17,33.6,571.2,426.822868174803,144.37713182519707,0.2528,2024
456,East,Books,Q1,22,65.9,1449.8000000000002,1170.788619149931,279.01138085006914,0.1924,2024
457,South,Sports,Q3,20,69.41,1388.1999999999998,1231.7696951673297,156.43030483267012,0.1127,2024
458,West,Electronics,Q2,21,64.68,1358.2800000000002,1060.5014085094194,297.77859149058077,0.2192,2024
459,East,Books,Q2,23,37.48,862.04,618.9091459998051,243.13085400019486,0.282,2024
460,East,Sports,Q4,23,41.16,946.68,630.2712580788063,316.4087419211936,0.3342,2024
461,South,Sports,Q4,22,58.16,1279.52,1017.573064623763,261.946935376237,0.2047,2024
462,North,Books,Q1,15,61.13,916.95,801.3231173078336,115.62688269216642,0.1261,2024
463,South,Electronics,Q1,10,46.55,465.5,311.4957009396781,154.0042990603219,0.3308,2024
464,North,Sports,Q1,22,68.08,1497.76,1099.1358260749573,398.62417392504267,0.2661,2024
465,West,Home,Q4,21,19.32,405.72,236.45919939170554,169.2608006082945,0.4172,2024
466,East,Books,Q2,17,41.41,703.9699999999999,593.4373905599485,110.53260944005137,0.157,2024
467,West,Clothing,Q4,16,83.23,1331.68,1045.915712701365,285.76428729863505,0.2146,2024
468,North,Clothing,Q3,23,49.79,1145.17,735.0650358301069,410.10496416989315,0.3581,2024
469,North,Electronics,Q1,23,42.83,985.0899999999999,836.9512546101033,148.1387453898966,0.1504,2024
470,West,Home,Q1,19,57.11,1085.09,963.9275586791954,121.16244132080453,0.1117,2024
471,North,Sports,Q1,19,35.66,677.54,416.9635388167549,260.57646118324504,0.3846,2024
472,West,Clothing,Q3,19,15.03,285.57,164.10331581942174,121.46668418057826,0.4253,2024
473,East,Electronics,Q2,18,95.04,1710.72,1424.6138289405787,286.1061710594213,0.1672,2024
474,West,Home,Q2,21,37.12,779.52,571.3664450698308,208.1535549301692,0.267,2024
475,East,Home,Q2,23,53.34,1226.8200000000002,1047.3942675108394,179.42573248916074,0.1463,2024
476,West,Electronics,Q1,23,52.61,1210.03,773.2178298896845,436.8121701103155,0.361,2024
477,North,Electronics,Q2,20,57.43,1148.6,841.3513830260874,307.2486169739125,0.2675,2024
478,West,Sports,Q4,23,38.1,876.3000000000001,640.4743251292314,235.8256748707687,0.2691,2024
479,North,Electronics,Q1,22,11.28,248.16,142.76464514476282,105.39535485523717,0.4247,2024
480,West,Sports,Q3,18,40.17,723.0600000000001,648.4204530183384,74.63954698166162,0.1032,2024
481,West,Sports,Q3,31,50.46,1564.26,1197.6345559220676,366.62544407793234,0.2344,2024
482,South,Books,Q2,21,51.54,1082.34,828.7024327545453,253.63756724545465,0.2343,2024
483,North,Home,Q1,12,73.45,881.4000000000001,545.3643601378714,336.03563986212873,0.3813,2024
484,South,Home,Q4,24,45.74,1097.76,834.4654473237839,263.2945526762161,0.2398,2024
485,North,Home,Q4,23,53.12,1221.76,1017.9587310153452,203.80126898465483,0.1668,2024
486,South,Books,Q1,23,38.11,876.53,723.4887424489841,153.04125755101586,0.1746,2024
487,East,Sports,Q2,25,41.03,1025.75,890.2381782889989,135.51182171100106,0.1321,2024
488,West,Sports,Q3,18,80.05,1440.8999999999999,806.1421183070773,634.7578816929225,0.4405,2024
489,North,Electronics,Q3,27,39.29,1060.83,607.9945293972182,452.8354706027817,0.4269,2024
490,North,Books,Q4,19,44.32,842.08,660.2475492134064,181.83245078659365,0.2159,2024
491,West,Electronics,Q4,18,66.29,1193.22,982.1339653026657,211.0860346973343,0.1769,2024
492,North,Books,Q4,24,78.59,1886.16,1451.8226711746888,434.33732882531126,0.2303,2024
493,North,Electronics,Q3,19,62.16,1181.04,658.0084868199448,523.0315131800552,0.4429,2024
494,South,Clothing,Q4,30,62.2,1866.0,1377.06948189573,488.93051810427005,0.262,2024
495,North,Home,Q3,24,31.22,749.28,598.9388989460094,150.34110105399054,0.2006,2024
496,East,Home,Q3,26,57.72,1500.72,832.5877669992773,668.1322330007227,0.4452,2024
497,East,Sports,Q2,25,45.39,1134.75,592.7181568650597,542.0318431349403,0.4777,2024
498,West,Clothing,Q2,24,57.09,1370.16,824.7256183182358,545.4343816817643,0.3981,2024
499,North,Home,Q2,22,45.81,1007.82,540.4945948775393,467.3254051224608,0.4637,2024
500,West,Sports,Q4,22,41.43,911.46,509.8850809770085,401.57491902299154,0.4406,2024
501,East,Clothing,Q3,23,28.13,646.99,376.12737443471315,270.86262556528686,0.4187,2024
502,North,Home,Q4,22,48.75,1072.5,763.9167859263933,308.58321407360665,0.2877,2024
503,North,Electronics,Q3,14,52.58,736.12,413.9522475302736,322.1677524697264,0.4377,2024
504,West,Books,Q2,23,18.68,429.64,318.7382591197893,110.9017408802107,0.2581,2024
505,East,Clothing,Q2,26,40.8,1060.8,653.7329772625944,407.0670227374055,0.3837,2024
506,North,Sports,Q4,22,46.03,1012.6600000000001,632.1246297806231,380.535370219377,0.3758,2024
507,West,Clothing,Q3,22,58.6,1289.2,1143.4680777592007,145.73192224079935,0.113,2024
508,East,Sports,Q4,23,41.15,946.4499999999999,778.0396527175957,168.41034728240425,0.1779,2024
509,West,Clothing,Q1,18,59.43,1069.74,716.3588522186767,353.3811477813233,0.3303,2024
510,South,Sports,Q4,13,54.21,704.73,478.49879643956075,226.23120356043927,0.321,2024
511,North,Home,Q2,17,63.04,1071.68,585.0483938915185,486.6316061084816,0.4541,2024
512,South,Electronics,Q3,25,42.05,1051.25,880.7547401599539,170.49525984004606,0.1622,2024
513,East,Home,Q3,19,45.76,869.4399999999999,436.1072784657579,433.33272153424207,0.4984,2024
514,South,Electronics,Q4,19,58.55,1112.45,620.5159811308761,491.934018869124,0.4422,2024
515,South,Home,Q2,17,34.69,589.73,420.84647783548985,168.88352216451017,0.2864,2024
